kode,nama,url
383,Pemulihan Material,https://klasifikasi.web.bps.go.id/app/view/kbli2020/383
390,Aktivitas Remediasi dan Pengelolaan Limbah dan Sampah Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/390
410,Konstruksi Gedung,https://klasifikasi.web.bps.go.id/app/view/kbli2020/410
421,Konstruksi jalan dan jalan rel,https://klasifikasi.web.bps.go.id/app/view/kbli2020/421
422,"Konstruksi jaringan irigasi, komunikasi dan limbah",https://klasifikasi.web.bps.go.id/app/view/kbli2020/422
429,Konstruksi bangunan sipil lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/429
431,Pembongkaran dan Penyiapan lahan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/431
432,"Instalasi Sistem Kelistrikan, Air (Pipa) dan Instalasi Konstruksi Lainnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/432
433,Penyelesaian Konstruksi Bangunan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/433
439,Konstruksi khusus lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/439
451,Perdagangan mobil,https://klasifikasi.web.bps.go.id/app/view/kbli2020/451
452,Reparasi dan Perawatan Mobil,https://klasifikasi.web.bps.go.id/app/view/kbli2020/452
453,Perdagangan suku cadang dan aksesori mobil,https://klasifikasi.web.bps.go.id/app/view/kbli2020/453
454,"Perdagangan, Reparasi dan Perawatan Sepeda Motor dan Perdagangan Suku Cadang dan Aksesorinya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/454
461,Perdagangan besar atas dasar balas jasa (fee) atau kontrak,https://klasifikasi.web.bps.go.id/app/view/kbli2020/461
462,Perdagangan besar hasil pertanian dan hewan hidup,https://klasifikasi.web.bps.go.id/app/view/kbli2020/462
463,"Perdagangan besar makanan, minuman dan tembakau",https://klasifikasi.web.bps.go.id/app/view/kbli2020/463
464,Perdagangan Besar Barang Keperluan Rumah Tangga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/464
465,"Perdagangan Besar Mesin, Peralatan dan Perlengkapannya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/465
466,Perdagangan Besar Khusus Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/466
