kode,nama,url
2111,Pemanfaatan Kayu Hutan Tanaman pada Hutan Produksi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02111
2112,Pemanfaatan kayu hutan tanaman hasil rehabilitasi pada hutan produksi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02112
2113,Pemanfaatan kayu hutan tanaman rakyat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02113
2119,Pemanfaatan kayu hutan tanaman lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02119
2121,Pemanfaatan Kayu Hutan Alam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02121
2122,Pemanfaatan kayu hasil restorasi ekosistem pada hutan alam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02122
2130,Pemanfaatan Hasil Hutan Bukan Kayu,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02130
2140,Pengusahaan Perbenihan Tanaman Kehutanan ,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02140
2201,Pemanenan kayu,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02201
2202,Usaha Pemungutan Kayu,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02202
2209,Usaha Kehutanan Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02209
2301,Pemungutan Getah Karet,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02301
2302,Pemungutan Rotan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02302
2303,Pemungutan Getah Pinus,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02303
2304,Pemungutan Daun Kayu Putih,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02304
2305,Pemungutan Kokon/Kepompong Ulat Sutera,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02305
2306,Pemungutan Damar,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02306
2307,Pemungutan Madu,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02307
2308,Pemungutan Bambu,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02308
2309,Pemungutan Bukan Kayu Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02309
2401,Jasa Penggunaan Kawasan Hutan Di Luar Sektor Kehutanan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02401
2402,Jasa Perlindungan Hutan Dan Konservasi Alam,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02402
2403,Jasa Rehabilitasi Dan Restorasi Kehutanan Sosial,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02403
2404,Jasa Kehutanan Bidang Perencanaan Kehutanan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02404
2409,Jasa Penunjang Kehutanan Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/02409
3111,Penangkapan Pisces/Ikan Bersirip Di Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03111
3112,Penangkapan Crustacea Di Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03112
3113,Penangkapan Mollusca Di Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03113
3114,Penangkapan/Pengambilan Tumbuhan Air Di Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03114
3115,Penangkapan/Pengambilan Induk/Benih Ikan Di Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03115
3116,Penangkapan Echinodermata Di Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03116
3117,Penangkapan Coelenterata Di Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03117
3118,Penangkapan Ikan Hias Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03118
3119,Penangkapan Biota Air Lainnya Di Laut,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03119
3121,Penangkapan Pisces/Ikan Bersirip Di Perairan Darat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03121
3122,Penangkapan Crustacea Di Perairan Darat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03122
3123,Penangkapan Mollusca Di Perairan Darat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03123
3124,Penangkapan/Pengambilan Tumbuhan Air Di Perairan Darat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03124
3125,Penangkapan/Pengambilan Induk/Benih Ikan Di Perairan Darat,https://klasifikasi.web.bps.go.id/app/view/kbli2020/03125
