kode,nama,url
2595,"Industri Barang dari Kawat dan Paku, Mur dan Baut, Bukan Kabel Logam",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2595
2599,Industri Barang Logam Lainnya Ytdl,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2599
2611,Industri Tabung Elektron dan Konektor Elektronik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2611
2612,Industri Semi Konduktor dan Komponen Elektronik Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2612
2621,Industri  Komputer dan/atau Perakitan Komputer,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2621
2622,Industri Perlengkapan Komputer,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2622
2631,Industri Peralatan Telepon dan Faksimili,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2631
2632,Industri Peralatan Komunikasi Tanpa Kabel (Wireless),https://klasifikasi.web.bps.go.id/app/view/kbli2020/2632
2639,Industri Peralatan Komunikasi Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2639
2641,Industri Televisi dan/atau Perakitan Televisi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2641
2642,"Industri Peralatan Perekam, Penerima dan Pengganda Audio dan Video, Bukan Industri Televisi",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2642
2649,Industri Peralatan Audio dan Video Elektronik Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2649
2651,"Industri Alat Ukur, Alat Uji, Peralatan Navigasi dan Kontrol",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2651
2652,Industri Alat Ukur Waktu,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2652
2660,"Industri Peralatan Iradiasi, Elektromedikal dan Elektroterapi",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2660
2671,Industri Peralatan Fotografi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2671
2679,Industri Peralatan Fotografi dan Instrumen Optik Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2679
2680,Industri Media Magnetik dan Media Optik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2680
2711,"Industri Motor Listrik, Generator dan Transformator",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2711
2712,Industri Peralatan Pengontrol dan Pendistribusian Listrik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2712
2720,Industri batu baterai dan akumulator listrik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2720
2731,Industri Kabel Serat Optik,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2731
2732,Industri Kabel Listrik dan Elektronik Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2732
2733,Industri Perlengkapan Kabel,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2733
2740,Industri Peralatan Penerangan Listrik (Termasuk Peralatan Penerangan Bukan Listrik),https://klasifikasi.web.bps.go.id/app/view/kbli2020/2740
2751,Industri Peralatan Listrik Rumah Tangga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2751
2752,Industri Peralatan Elektrotermal Rumah Tangga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2752
2753,Industri Peralatan Pemanas dan Masak Bukan Listrik Rumah Tangga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2753
2790,Industri Peralatan Listrik Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2790
2811,"Industri Mesin dan Turbin, Bukan Mesin Pesawat Terbang dan Kendaraan Bermotor",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2811
2812,Industri Peralatan Tenaga Zat Cair dan Gas,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2812
2813,"Industri Pompa Lainnya, Kompresor, Kran dan Klep/katup",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2813
2814,"Industri Bearing, Roda Gigi dan Elemen Penggerak Mesin",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2814
2815,"Industri Oven, Perapian dan Tungku Pembakar",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2815
2816,Industri Alat Pengangkat dan Pemindah,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2816
2817,Industri Mesin dan Peralatan Kantor (Bukan Komputer dan Peralatan Perlengkapannya),https://klasifikasi.web.bps.go.id/app/view/kbli2020/2817
2818,Industri Perkakas Tangan yang Digerakkan Tenaga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2818
2819,Industri Mesin Untuk Keperluan Umum Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2819
2821,Industri Mesin Pertanian dan Kehutanan,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2821
2822,"Industri Mesin dan Perkakas Mesin Untuk Pengerjaan Logam, Kayu Dan Bahan Lainnya",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2822
2823,Industri Mesin Metalurgi,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2823
2824,"Industri Mesin Penambangan, Penggalian dan Konstruksi",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2824
2825,"Industri Mesin Pengolahan Makanan, Minuman dan Tembakau",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2825
2826,"Industri Mesin Tekstil, Pakaian Jadi dan Produk Kulit",https://klasifikasi.web.bps.go.id/app/view/kbli2020/2826
2829,Industri Mesin Keperluan Khusus Lainnya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2829
2910,Industri Kendaraan Bermotor Roda Empat atau Lebih,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2910
2920,Industri Karoseri Kendaraan Bermotor Roda Empat atau Lebih dan Industri Trailer dan Semi Trailer,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2920
2930,Industri Suku Cadang dan Aksesori Kendaraan Bermotor Roda Empat atau Lebih,https://klasifikasi.web.bps.go.id/app/view/kbli2020/2930
3011,"Industri Pembuatan Kapal, Perahu dan Struktur Bangunan Terapung",https://klasifikasi.web.bps.go.id/app/view/kbli2020/3011
3012,Industri Pembuatan Kapal dan Perahu Untuk Tujuan Wisata atau Rekreasi dan Olahraga,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3012
3020,Industri lokomotif dan gerbong kereta,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3020
3030,Industri Pesawat Terbang dan Perlengkapannya,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3030
3040,Industri Kendaraan Perang,https://klasifikasi.web.bps.go.id/app/view/kbli2020/3040
